"user_id","rec_anime_id"
"70723","3437, 1493, 3196"
"70724","2920, 31050, 1558"
"70725","2253, 28669, 23777"
"70726","1558, 3105, 4388"
"70728","33046, 3437, 1578"
"70729","9487, 15839, 3511"
"70730","8097, 14647, 2450"
"70731","1567, 1924, 1925"
"70732","2269, 9487, 2470"
"70733","2284, 2044, 5830"
"70734","1558, 3105, 2269"
"70736","26183, 2109, 2110"
"70737","1853, 1759, 31050"
"70739","10263, 1924, 1792"
"70740","3507, 978, 1380"
"70741","1853, 1845, 11717"
"70742","305, 86, 26183"
"70743","23423, 4042, 1221"
"70745","12671, 31490, 5967"
"70746","9487, 15839, 19857"
"70748","9629, 4416, 31050"
"70749","24273, 1759, 31050"
"70750","305, 4388, 1503"
"70751","12725, 2106, 3137"
"70752","2322, 9487, 24171"
"70753","1759, 7435, 7436"
"70754","28713, 30915, 30464"
"70756","86, 4566, 26183"
"70757","12725, 2947, 17249"
"70758","5753, 8097, 7303"
"70759","5763, 28713, 23249"
"70760","6465, 1845, 31113"
"70761","3437, 3196, 1924"
"70762","10263, 3437, 17249"
"70763","1925, 1923, 1380"
"70764","5753, 33221, 9487"
"70765","5753, 2269, 1906"
"70766","6465, 2947, 2920"
"70767","1792, 31491, 3437"
"70768","1393, 31113, 27709"
"70769","5753, 7303, 3868"
"70770","10263"
"70771","3129, 10263, 1792"
"70772","1924, 2920, 1481"
"70773","33221, 11717, 31050"
"70774","1853, 1845, 14543"
"70776","3095, 1481, 86"
"70777","10263, 2284, 1924"
"70778","1153, 8245, 3129"
"70780","7303, 1153, 3511"
"70781","10263, 6465, 1853"
"70782","5753, 3868, 930"
"70783","27613, 1759, 31050"
"70784","33221, 3625, 3072"
"70785","33221, 28713, 7334"
"70787","10263, 31592, 3625"
"70788","5753, 7303, 3854"
"70789","1481, 295, 3072"
"70791","23423, 4042, 31050"
"70793","3437, 2284, 2747"
"70794","1924, 1481, 1558"
"70795","3776, 2574, 4388"
"70797","2322, 9487, 15839"
"70798","5753, 7303, 3868"
"70800","8245, 6465, 1853"
"70801","2291, 1924, 1925"
"70802","1493, 1380, 971"
"70804","33221, 23115, 6293"
"70805","5753, 3868, 3854"
"70806","2269, 33074, 1558"
"70808","30531, 22013, 31491"
"70809","1924, 22695, 1481"
"70810","1493, 15045, 14647"
"70813","8097, 832, 13993"
"70814","978, 1380, 7861"
"70815","28929, 2818, 2484"
"70816","8245, 22013, 23115"
"70817","10263, 1925, 1923"
"70818","305, 1853, 8358"
"70819","1493, 14647, 22695"
"70820","9487, 15839, 19857"
"70823","28495, 13619, 599"
"70824","305, 1805, 1019"
"70825","33221, 331, 1226"
"70830","978, 1380, 7861"
"70831","832, 1228, 4147"
"70832","311, 2527, 1759"
"70833","482, 949, 32935"
"70834","28713, 7334, 10330"
"70835","10263, 4503, 1839"
"70836","3019, 2284, 21575"
"70837","5753, 7303, 14685"
"70838","3095, 9629, 347"
"70839","1924, 1481, 1759"
"70840","2947, 2269, 2747"
"70841","31050, 1558, 3105"
"70842","1853, 305, 5763"
"70843","1924, 1481, 4388"
"70844","602, 1186, 1906"
"70845","1421, 31491, 31050"
"70846","9487, 15839, 19857"
"70847","9487, 15839, 307"
"70849","10263, 1925, 1923"
"70850","5753, 31050, 1224"
"70852","1759, 31050, 11717"
"70854","832, 5763, 693"
"70855","33221, 890, 9629"
"70856","1906, 33074, 1560"
"70857","30705, 13993, 1153"
"70858","8245, 6465, 1853"
"70859","3019, 1792, 1794"
"70860","8097, 14647, 27629"
"70861","1481, 4503, 1759"
"70862","17249, 11867, 311"
"70863","832, 1399, 5763"
"70864","2682, 8097, 30531"
"70865","1399, 5763, 1560"
"70866","1792, 2322, 9487"
"70867","3437, 3196, 22695"
"70868","5753, 31050, 1558"
"70869","6986, 7712, 234"
"70870","8245, 6465, 1845"
"70871","23301, 19291, 604"
"70872","10263, 1792, 1925"
"70873","2920, 1558, 3105"
"70874","33221, 28929, 4198"
"70875","27613, 1759, 31050"
"70877","1924, 2920, 1481"
"70878","8245, 22013, 31491"
"70879","1558, 305, 1759"
"70880","8245, 22013, 31491"
"70881","693, 2291, 5763"
"70882","13245, 31280, 2706"
"70884","305, 27613, 1925"
"70885","1924, 2920, 1481"
"70886","1558, 3105, 2200"
"70887","10263, 2269, 3868"
"70888","25313, 32051, 21899"
"70889","8245, 1853, 1845"
"70890","22695, 33221, 28929"
"70891","6465, 14543, 1853"
"70892","2947, 22695, 3381"
"70894","3437, 3196, 1924"
"70895","1558, 3105, 4388"
"70896","8245, 6465, 1853"
"70897","31050, 1558, 3105"
"70898","32034, 9494, 5753"
"70899","1558, 3105, 4388"
"70900","1925, 1923, 4084"
"70901","3129, 305, 1925"
"70905","3437, 3196, 1924"
"70906","6465, 3023, 1481"
"70907","14685, 33221, 8245"
"70908","2036, 2291, 305"
"70909","1493, 14647, 33221"
"70910","33221, 28929, 1179"
"70911","1792, 1421, 31117"
"70912","21575, 33221, 3625"
"70914","10263, 1924, 1792"
"70915","8245, 6465, 11717"
"70916","31050, 1014, 1534"
"70919","10263, 3072, 1759"
"70920","5753, 28929, 295"
"70923","5753, 1228, 1623"
"70924","31490, 1924, 10810"
"70925","3437, 1493, 2284"
"70926","31050, 3776, 2574"
"70928","693, 2291, 2292"
"70929","10263, 3437, 5753"
"70930","3196, 14685, 31491"
"70932","2284, 3196, 28929"
"70933","7303, 1924, 1481"
"70936","5753, 28929, 295"
"70937","7303, 1481, 2036"
"70938","86, 377, 29876"
"70939","1399, 5763, 4416"
"70940","1221, 1567, 1925"
"70941","4503, 693, 2291"
"70942","5753, 7303, 3868"
"70943","24273, 1759, 19633"
"70946","347, 4388, 10263"
"70947","1558, 3105, 11687"
"70948","27613, 31050, 1275"
"70949","22013, 6465, 1853"
"70950","1481, 305, 2291"
"70951","4084, 1481, 1759"
"70952","8245, 31491, 6465"
"70953","3704, 14947, 9770"
"70955","1794, 1795, 1221"
"70956","1957, 3019, 10457"
"70957","1924, 2920, 1481"
"70958","305, 3704, 7303"
"70959","6465, 11717, 14543"
"70960","4388, 3776, 2574"
"70961","28713, 10330, 30714"
"70962","1759, 31050, 7723"
"70963","1759, 31050, 1845"
"70964","10263, 1924, 1792"
"70965","7664, 1224, 1845"
"70966","1657, 1880"
"70967","29976, 5967, 5968"
"70968","1399, 4416, 693"
"70969","693, 1558, 3105"
"70970","305, 1558, 12725"
"70971","4388, 3776, 2574"
"70972","1493, 14647, 22695"
"70974","10263, 2322, 1925"
"70975","1925, 2920, 1923"
"70976","1399, 5763, 1560"
"70977","1925, 1923, 4084"
"70978","27613, 24273, 1759"
"70979","1493, 29413, 30128"
"70980","1558, 3105, 3259"
"70981","1853, 31113, 3625"
"70982","8245, 6465, 11717"
"70983","6465, 28929, 1853"
"70984","311, 33074, 294"
"70986","3196, 3854, 13993"
"70987","9487, 15839, 3511"
"70988","1524, 1014, 1647"
"70989","1792, 9487, 15839"
"70990","1925, 1923, 1558"
"70991","11547, 14947, 9770"
"70992","1759, 31050, 23153"
"70993","8245, 1853, 11717"
"70994","3437, 7303, 3196"
"70997","1924, 2920, 1481"
"70998","86, 32051, 971"
"70999","1567, 26183, 1805"
"71001","2527, 1558, 3105"
"71002","8097, 2284, 1380"
"71003","2284, 15045, 1792"
"71004","33221, 23299, 32034"
"71005","14543, 6465, 11717"
"71006","1853, 86, 1921"
"71007","28929, 2484, 11547"
"71008","2012, 86, 6050"
"71009","1924, 1481, 3129"
"71012","10330, 30915, 28669"
"71013","1759, 31050, 1845"
"71016","86, 19291, 31592"
"71017","693, 6511, 5763"
"71018","33221, 28929, 1179"
"71019","1153, 8245, 3129"
"71020","31050, 1845, 10766"
"71021","377, 1104, 2816"
"71022","10263, 2920, 3072"
"71024","2284, 2291, 305"
"71026","19251, 2193, 458"
"71027","1924, 9487, 2920"
"71028","1399, 5763, 693"
"71029","1668, 27411, 2390"
"71030","31050, 31491, 1906"
"71031","5231, 20159, 22297"
"71032","5763, 1900, 2291"
"71033","4388, 3776, 2574"
"71034","31050, 1145, 12347"
"71035","1558, 1228, 2200"
"71036","10457, 21597, 1906"
"71037","832, 4416, 3072"
"71039","6465, 1845, 10263"
"71040","1153, 30531, 6465"
"71041","1880, 5877, 1399"
"71042","10263, 11867, 3196"
"71043","12671, 4566, 3437"
"71045","3776, 2574, 4388"
"71046","10263, 1792, 31050"
"71047","10263, 3437, 1924"
"71048","13993, 9673, 25117"
"71049","1658, 32034, 1421"
"71050","31763, 26019, 29831"
"71051","10263, 1925, 1923"
"71052","1558, 3105, 31117"
"71053","3437, 8097, 1493"
"71054","3437, 8097, 1493"
"71055","1924, 1481, 3511"
"71056","8097, 17745, 6986"
"71057","1399, 599, 31050"
"71058","1925, 1923, 4084"
"71059","4566, 718, 31380"
"71060","9487, 15839, 6465"
"71063","3019, 2322, 1794"
"71066","8245, 30531, 22013"
"71067","5763, 13047, 978"
"71068","4388, 3776, 2574"
"71069","8097, 1186, 14647"
"71070","29413, 30128, 6728"
"71071","1153, 3381, 6465"
"71072","1924, 1481, 1179"
"71073","2322, 1558, 3003"
"71074","1558, 3105, 305"
"71075","1399, 1560, 4416"
"71076","3437, 8097, 1493"
"71077","23301, 1816, 2281"
"71078","5753, 1623, 305"
"71079","1924, 9487, 2920"
"71080","14543, 6465, 11717"
"71082","1558, 3105, 4388"
"71083","1759, 14543, 1853"
"71084","5753, 33221, 8245"
"71085","4388, 31490, 2450"
"71086","2390, 23299, 26019"
"71087","3437, 3196, 1924"
"71088","1399, 5763, 4416"
"71089","12671, 31490, 5967"
"71090","8097, 17745, 6986"
"71091","33221, 31050, 32034"
"71092","22695, 29413, 30128"
"71093","12725, 1929, 1153"
"71094","2688, 31491, 29413"
"71095","3437, 1493, 9328"
"71096","305, 1558, 3105"
"71098","31050, 86, 1573"
"71099","1853, 1845, 1224"
"71100","1924, 2920, 1481"
"71101","7303, 1924, 22695"
"71102","1567, 2450, 1647"
"71103","3437, 2284, 1924"
"71104","1924, 1481, 1759"
"71105","5753, 1794, 2437"
"71106","13993, 12585, 29413"
"71107","33221, 27613, 295"
"71108","10263, 1924, 930"
"71111","2253, 3626, 1704"
"71112","9328, 1792, 3625"
"71113","23249, 86, 8394"
"71114","1906, 33221, 28495"
"71115","1925, 1923, 9629"
"71116","10263, 17249, 2284"
"71119","12725, 1929, 24171"
"71120","1924, 1481, 1759"
"71121","5967, 5968, 23293"
"71122","19291, 504, 1327"
"71123","25431, 24171, 1148"
"71124","30705, 17249, 752"
"71125","2284, 3854, 1153"
"71126","10263, 3437, 3095"
"71128","86, 4566, 1707"
"71130","12783, 21653, 25397"
"71131","1924, 22695, 1481"
"71132","33221, 28713, 7334"
"71133","4388, 1924, 1481"
"71134","21575, 33221, 3625"
"71135","1839, 1421, 6293"
"71137","6986, 7712, 29413"
"71138","8097, 832, 13993"
"71139","295, 3254, 2284"
"71140","12725, 16442, 3806"
"71141","1399, 2291, 13047"
"71142","1399, 1560, 4416"
"71143","3019, 21575, 3868"
"71144","10263, 1924, 1792"
"71145","31050, 7045, 12725"
"71147","30531, 31491, 6465"
"71148","9487, 15839, 6465"
"71149","1924, 1481, 1558"
"71150","14647, 27629, 30531"
"71152","22695, 2920, 3072"
"71153","31128, 24273, 32311"
"71154","1493, 31050, 1949"
"71155","3437, 1493, 2284"
"71156","24273, 31050, 19633"
"71157","1924, 1481, 3129"
"71158","3437, 1924, 1481"
"71160","29413, 30128, 1853"
"71161","5753, 1558, 1228"
"71162","7303, 3868, 930"
"71163","13245, 2106, 33964"
"71165","1853, 11717, 28669"
"71166","1399, 5763, 4503"
"71167","22695, 1153, 8245"
"71168","1925, 1923, 4503"
"71169","4060, 311, 1929"
"71170","1924, 1481, 1853"
"71171","2284, 14647, 1153"
"71172","13993, 8245, 27613"
"71173","1925, 1923, 1228"
"71174","31050, 32034, 9494"
"71175","927, 307, 4264"
"71177","30243, 11043, 314"
"71179","32034, 9494, 31050"
"71180","10263, 1924, 1925"
"71181","764, 3059, 19251"
"71182","31490, 16442, 377"
"71183","2747, 1399, 1560"
"71184","31050, 1558, 4388"
"71185","14685, 31491, 6465"
"71187","3437, 8097, 1493"
"71188","1924, 1481, 1759"
"71190","10090, 1221, 86"
"71191","1925, 1923, 1558"
"71192","2284, 6286, 31050"
"71193","10263, 2322, 599"
"71195","4388, 3776, 2574"
"71196","1014, 3437, 1925"
"71197","9487, 15839, 19857"
"71198","347, 33221, 13619"
"71199","1759, 4388, 4084"
"71200","11717, 14543, 31113"
"71201","10263, 1558, 3105"
"71202","2284, 3854, 22695"
"71203","3196, 3854, 2747"
"71204","3019, 1924, 1792"
"71205","3072, 3239, 3727"
"71206","3437, 1493, 3196"
"71207","2484, 305, 1558"
"71208","5753, 31050, 2818"
"71209","24171, 31050, 23423"
"71210","1924, 2920, 1481"
"71211","1493, 22695, 24273"
"71212","5763, 5753, 1481"
"71213","25431, 6465, 1853"
"71214","2269, 3868, 3625"
"71215","28961, 31491, 2621"
"71216","31592, 978, 1380"
"71217","9487, 691, 2253"
"71218","2871, 8097, 9328"
"71219","2390, 32051, 1489"
"71220","28713, 7334, 10330"
"71221","2284, 13245, 314"
"71222","8245, 30531, 31491"
"71223","3437, 8097, 1493"
"71224","305, 2484, 31050"
"71225","2269, 3196, 22695"
"71226","3776, 2574, 4416"
"71227","832, 2747, 1399"
"71228","3776, 2574, 27613"
"71229","305, 1558, 1792"
"71230","3437, 8097, 1493"
"71231","1623, 1880, 2200"
"71232","1493, 1924, 22695"
"71233","5763, 1560, 4416"
"71234","7303, 3868, 930"
"71235","22013, 10199, 30705"
"71236","1558, 3105, 1534"
"71237","10263, 3437, 1925"
"71238","10263, 3437, 1924"
"71239","6787, 991, 10048"
"71240","10263, 3437, 1493"
"71241","10263, 1925, 1923"
"71242","3019, 2284, 1153"
"71243","832, 5763, 2291"
"71244","2291, 305, 1481"
"71245","1792, 3625, 2322"
"71246","2284, 12585, 28929"
"71247","10263, 2284, 930"
"71249","1493, 6293, 31491"
"71250","23249, 86, 8394"
"71251","1558, 3105, 1481"
"71252","3437, 1153, 1925"
"71253","3625, 31050, 1558"
"71254","1924, 1153, 2920"
"71255","7303, 1924, 22695"
"71256","8394, 5753, 16442"
"71257","1153, 6509, 3826"
"71259","12725, 17249, 2747"
"71260","1493, 14647, 22695"
"71261","1221, 1567, 971"
"71262","1623, 295, 1845"
"71263","1399, 1560, 4416"
"71264","7303, 930, 1794"
"71265","1558, 3105, 305"
"71266","1853, 1924, 1481"
"71267","1924, 1481, 1759"
"71268","2284, 14647, 27629"
"71270","1493, 14647, 22695"
"71271","1853, 8097, 832"
"71272","4566, 25431, 24171"
"71274","9487, 3129, 15839"
"71275","31763, 3605, 1792"
"71276","2484, 11547, 4264"
"71277","5753, 7303, 3511"
"71278","2200, 305, 30915"
"71279","10263, 1792, 1925"
"71280","3507, 978, 5763"
"71281","311, 8358, 1399"
"71282","10263, 1924, 1792"
"71284","12783, 25397, 22687"
"71287","15045, 22695, 10370"
"71288","1924, 1481, 1558"
"71289","1792, 2322, 9487"
"71290","10263, 1792, 2920"
"71291","14647, 27629, 8245"
"71292","764, 30705, 708"
"71293","8097, 832, 2527"
"71294","8097, 1493, 21575"
"71295","31050, 1558, 3105"
"71296","7303, 1924, 1481"
"71297","22695, 4147, 31491"
"71298","5753, 2736, 14685"
"71300","978, 1380, 7861"
"71301","1925, 1923, 9629"
"71302","3095, 3704, 1481"
"71303","6465, 3625, 8245"
"71304","5753, 1558, 1228"
"71305","9328, 1792, 31491"
"71306","33221, 32034, 9494"
"71307","30825, 31592, 17249"
"71308","1759, 31050, 1014"
"71309","10263, 2284, 295"
"71310","3437, 2284, 13245"
"71312","30825, 10528, 1373"
"71313","1924, 8245, 2920"
"71314","6465, 31113, 12027"
"71315","3437, 8097, 9328"
"71316","1481, 1759, 31050"
"71317","1399, 5763, 4416"
"71318","1925, 1923, 4084"
"71319","33221, 10766, 1558"
"71321","86, 1707, 377"
"71322","5877, 295, 2736"
"71323","832, 1399, 5763"
"71325","311, 8358, 3625"
"71326","10263, 2648, 1924"
"71328","347, 15925, 5763"
"71329","3437, 8097, 13245"
"71330","23249, 10090, 23775"
"71332","30705, 17249, 752"
"71333","1493, 3196, 3854"
"71334","30100, 16442, 17249"
"71335","3129, 6509, 23115"
"71336","998, 33338, 17249"
"71337","17249, 3196, 22695"
"71338","1924, 1481, 1558"
"71339","31490, 5967, 5968"
"71340","3437, 1493, 3196"
"71342","12585, 24273, 2688"
"71343","5753, 3868, 33221"
"71344","30825, 10528, 1373"
"71345","2920, 31050, 1558"
"71346","1924, 1481, 3072"
"71347","30531, 1845, 31113"
"71348","3437, 5753, 1493"
"71349","5753, 295, 6511"
"71350","3437, 1924, 1481"
"71351","7303, 1153, 3381"
"71352","3437, 2947, 8097"
"71353","1924, 2920, 1481"
"71354","12725, 2390, 17249"
"71355","10263, 3437, 22695"
"71356","10263, 1792, 1925"
"71357","10263, 1792, 1558"
"71358","1153, 1481, 3072"
"71359","1792, 1925, 1923"
"71360","1399, 1560, 693"
"71362","19291, 504, 30709"
"71363","7334, 10330, 30915"
"71364","1924, 2920, 1481"
"71366","28713, 23249, 7334"
"71367","33221, 1794, 24273"
"71368","31050, 28869, 22733"
"71369","3437, 2747, 4503"
"71371","11547, 14947, 9770"
"71372","1558, 3105, 31050"
"71373","1853, 11717, 14543"
"71374","6465, 1853, 14543"
"71375","31050, 1924, 1481"
"71376","31050, 1275, 3396"
"71377","1558, 4388, 28511"
"71378","1792, 1925, 1923"
"71379","2036, 307, 2291"
"71380","5753, 6465, 2437"
"71381","9328, 1792, 2527"
"71382","1558, 3259, 305"
"71383","3437, 8097, 1493"
"71384","2284, 14647, 1153"
"71386","33221, 7045, 3437"
"71387","3196, 3854, 13993"
"71389","10263, 31592, 2284"
"71390","1558, 3105, 10263"
"71391","27613, 24273, 2688"
"71392","3507, 1880, 978"
"71393","7303, 1153, 8245"
"71394","10534, 1224, 2484"
"71395","752, 3019, 10457"
"71397","23301, 1816, 24727"
"71398","1925, 1923, 1853"
"71399","5753, 7303, 3868"
"71400","5753, 1558, 3105"
"71402","31592, 3437, 5967"
"71403","1924, 1481, 23115"
"71404","86, 2193, 7303"
"71405","31050, 32034, 9494"
"71406","12725, 5753, 2284"
"71407","1493, 14647, 22695"
"71409","3437, 1924, 1481"
"71410","3437, 1924, 2920"
"71411","28713, 23249, 7334"
"71412","718, 2920, 1481"
"71414","31763, 26019, 29831"
"71415","6986, 7712, 10375"
"71416","7334, 10330, 2390"
"71417","1924, 2920, 1481"
"71418","5753, 7303, 14685"
"71419","33221, 28929, 22013"
"71420","31050, 1558, 3105"
"71421","311, 6286, 1179"
"71422","1759, 1558, 2851"
"71424","3437, 2747, 22695"
"71425","1924, 1481, 1759"
"71426","8097, 14647, 27629"
"71427","29976, 1925, 1923"
"71428","1558, 3105, 2920"
"71429","3507, 978, 1380"
"71430","25875, 33902, 24273"
"71431","1924, 2920, 1481"
"71432","5753, 3868, 3854"
"71433","10766, 1534, 5684"
"71434","15335, 15417, 435"
"71435","305, 86, 4566"
"71436","2688, 31491, 29413"
"71438","1623, 2484, 3259"
"71439","12725, 1221, 95"
"71440","3507, 1880, 978"
"71442","3868, 1794, 1481"
"71443","2322, 9487, 15839"
"71444","2284, 2709, 3196"
"71445","832, 1399, 5763"
"71446","7303, 1153, 3381"
"71447","1560, 31050, 3254"
"71448","5753, 3868, 307"
"71449","8245, 1275, 1224"
"71450","3437, 1493, 2284"
"71452","22013, 1270, 3023"
"71453","1558, 3105, 1300"
"71454","2506, 1853, 2291"
"71455","764, 32365, 1221"
"71456","311, 1019, 86"
"71457","2484, 31050, 6511"
"71458","8097, 3196, 5267"
"71459","1275, 3396, 20757"
"71460","29413, 30128, 1224"
"71461","5753, 2920, 1558"
"71462","1275, 3396, 31117"
"71463","1957, 2525, 13245"
"71464","3437, 8097, 1493"
"71465","10263, 2269, 1906"
"71466","1558, 4388, 23249"
"71467","7303, 2291, 305"
"71468","3196, 2506, 1179"
"71469","3776, 2574, 9487"
"71470","1853, 11717, 14543"
"71471","1399, 6509, 2044"
"71472","8245, 30531, 31491"
"71473","1924, 27613, 1481"
"71474","3437, 14685, 2527"
"71475","28929, 1179, 2818"
"71476","4264, 6728, 28495"
"71477","308, 7081, 31763"
"71478","3437, 8097, 1493"
"71479","5763, 693, 2291"
"71480","311, 8245, 5763"
"71481","22695, 31491, 4147"
"71482","11867, 8097, 17745"
"71483","86, 4566, 1707"
"71484","2012, 86, 30915"
"71485","16442, 10457, 21597"
"71486","31050, 10263, 31592"
"71487","2688, 31491, 29413"
"71488","1906, 29413, 30128"
"71489","10263, 1924, 1792"
"71490","1792, 1853, 3605"
"71491","305, 25313, 2041"
"71492","1558, 3105, 305"
"71493","1493, 14647, 22695"
"71494","8097, 1493, 14647"
"71495","2947, 7308, 13993"
"71496","1558, 1623, 2322"
"71497","2947, 2106, 13993"
"71498","1924, 1481, 1275"
"71499","1759, 1275, 3396"
"71500","6465, 14685, 31491"
"71501","2291, 31113, 3507"
"71502","2506, 1853, 2858"
"71503","10263, 1792, 1925"
"71504","1906, 28495, 29413"
"71505","3776, 2574, 307"
"71506","2506, 1853, 20379"
"71507","1493, 3196, 13993"
"71508","7303, 3381, 2291"
"71509","10263, 1925, 1923"
"71511","1924, 2920, 1481"
"71512","10263, 33221, 1792"
"71514","3868, 22695, 28929"
"71515","14647, 27629, 24273"
"71516","7303, 307, 2291"
"71517","33221, 2688, 1224"
"71518","832, 1399, 5763"
"71519","1925, 1923, 4503"
"71521","10263, 1924, 930"
"71523","3437, 1924, 1481"
"71524","7303, 3196, 23115"
"71525","718, 1558, 8017"
"71526","10263, 17249, 3019"
"71527","33221, 23299, 32034"
"71528","10263, 31050, 2390"
"71529","2281, 25313, 28149"
"71530","1493, 20929, 3826"
"71531","27613, 12585, 24273"
"71532","3437, 8097, 1534"
"71534","31592, 17249, 10534"
"71535","23249, 86, 8394"
"71536","3196, 3854, 13993"
"71537","3507, 305, 5763"
"71539","2284, 3625, 28961"
"71540","11717, 31113, 1853"
"71541","2920, 8365, 8366"
"71543","2920, 1481, 1759"
"71545","1558, 1853, 3105"
"71547","1481, 2390, 1573"
"71548","8245, 30531, 22013"
"71549","10263, 2284, 1792"
"71551","86, 5753, 1707"
"71552","1924, 1925, 2920"
"71553","28929, 16608, 1153"
"71554","10263, 3437, 3196"
"71555","2012, 14753, 30458"
"71556","11867, 9673, 33221"
"71557","2947, 2106, 13993"
"71559","27613, 31050, 1275"
"71560","30243, 11679, 752"
"71561","14685, 22695, 1153"
"71563","1558, 3105, 305"
"71564","32034, 9494, 305"
"71565","13993, 8245, 27613"
"71566","5712, 1872, 7081"
"71567","1759, 1853, 23423"
"71568","9328, 1792, 31491"
"71570","3437, 3196, 22695"
"71571","12725, 4566, 1380"
"71572","27613, 1759, 31050"
"71573","1924, 1481, 305"
"71574","3868, 2736, 1794"
"71575","1925, 1923, 1839"
"71576","1558, 1179, 1228"
"71577","8097, 14647, 27629"
"71578","3437, 8097, 832"
"71579","5753, 1558, 4388"
"71580","5753, 10766, 999"
"71581","23711, 27789, 31491"
"71582","1558, 1179, 3105"
"71583","8245, 30531, 1853"
"71586","7303, 33221, 2858"
"71587","33221, 28929, 1845"
"71588","2269, 3868, 3625"
"71589","12027, 6465, 30531"
"71590","30243, 1493, 14685"
